id,name,status,start_date,end_date,network,country,runtime,rating,rating_count,genres,total_episodes
28362,Shonan Junai Gumi (Young GTO),Canceled/Ended,Jan/21/1994,Jan/24/1997,,JP,52,0,0,"Comedy, Action, Teens, Anime",5
28367,Halloween Wars,Running,2011-10-02,,Food Network,US,60,8.0000,4,Food,85
28369,Future Diary,Canceled/Ended,Oct/09/2011,Apr/15/2012,TVK,JP,25,10.0000,1,"Adventure, Anime",25
28377,Debat op 2,New Series,Sep/10/2011,,NCRV,NL,50,0,0,,13
28381,Steps Reunion,New Series,Sep/28/2011,,sky LIVING,GB,60,0,0,"Music, Celebrities",4
28390,Muñeca Brava,Ended,1998-11-16,,Telefe,AR,30,0,0,"Comedy, Drama, Romance",270
28396,Audibles,Returning Series,2010,,ESPN,US,60,0,0,"Action, Family, Celebrities, Interview, Sports, Debate",13
28405,Star King (스타킹),Returning Series,Jan/13/2007,,SBS,KR,75,0,0,"Family, Music, Children, Celebrities, Talent, Dance",233
28413,There's No Taste Like Home,Ended,Sep/26/2011,Nov/04/2011,sky MOVIES FAMILY,GB,60,0,0,Cooking/Food,30
28417,Let's Go Dream Team (출발 드림팀),Returning Series,Jan/17/1999,,KBS2,KR,70,0,0,"Celebrities, Sports",296
28425,De vloek van Osama,New Series,Sep/05/2011,Oct/03/2011,Canvas,BE,55,0,0,"History, Military/War, Interview, Politics, Current Events, Religion",5
28431,Le Chevalier de Maison-Rouge,Canceled/Ended,Mar/02/1963,Mar/23/1963,ORTF,FR,80,0,0,"Drama, History",0
28443,H2 (2005),Canceled/Ended,Jan/13/2005,Mar/30/2005,TBS,JP,45,0,0,"Comedy, Romance/Dating, Sports",11
28496,Mai gaaru,Canceled/Ended,Oct/09/2009,Dec/11/2009,TV Asahi,JP,60,0,0,"Drama, Family",0
28518,Простые истины,Canceled/Ended,Sep/06/1999,2003,Россия-1,RU,25,0,0,"Drama, Family, Teens",144
28537,Hart tegen Hard,Ended,2011-10-03,,Net5,NL,60,0,0,"Crime, Drama, Romance",12
28561,Yume wo Kanaeru Zo,Canceled/Ended,Oct/02/2008,Dec/25/2008,NTV,JP,30,0,0,Comedy,13
28575,The Amazing Race: China Rush,Returning Series,Aug/08/2010,,International Channel Shanghai,CN,60,0,0,"Adventure, Family, Travel",12
28585,Depth Chart,New Series,Oct/05/2011,,ESPN,US,60,0,0,"Action, Family, Celebrities, Sports, Talent",4
28622,Ottawa Senators hockey game,Returning Series,Oct/07/2011,,CBC,CA,150,0,0,Sports,0
28626,Scouted,Canceled/Ended,Nov/28/2011,Jan/16/2012,E!,US,60,0,0,"Drama, Family, Talent, Lifestyle, Fashion/Make-up, Fitness",8
28629,Weed Wars,Ended,2011-12-01,,Discovery Channel,US,60,0,0,"Drama, Family, Lifestyle",4
28635,Profesionáli,Returning Series,Sep/01/2008,,TV JOJ,SK,45,0,0,"Comedy, Action, Family",0
28640,My First Renovation,Canceled/Ended,Oct/02/2011,2011,HGTV,US,30,0,0,"Family, Educational, How To/Do It Yourself, Housing/Building",5
28641,Ancient Life,Ended,Oct/09/2011,Dec/23/2011,3net,US,60,0,0,"History, Adventure, Family, Anthology, Educational, Travel",6
28644,Harvest,TBD/On The Bubble,Oct/13/2011,,HISTORY,US,60,0,0,"Drama, Action, Adventure, Family, Travel",4
28646,Подиум,Ended,2018-10-18,,Пятница,RU,50,0,0,"Talent, Design/Decorating, Fashion/Make-up",17
28647,Hacktion,Returning Series,Oct/05/2011,,m1 HD,HU,50,0,0,"Crime, Drama, Action",30
28648,World Cities 3D,New Series,Oct/30/2011,,3net,US,60,0,0,"History, Adventure, Family, Educational, Discovery/Science, Travel",1
28649,Scary Tales,Canceled/Ended,Oct/30/2011,Dec/10/2011,3net,US,60,10.0000,1,"Drama, Mystery, Action, Horror/Supernatural, Family",4
28655,Two of a Kind,Canceled/Ended,Oct/12/1961,Oct/01/1968,itv LONDON,GB,30,0,0,"Comedy, Sketch/Improv",1
28656,Derren Brown: The Experiments,Canceled/Ended,Oct/21/2011,Nov/11/2011,Channel 4,GB,60,0,0,"Horror/Supernatural, Lifestyle",4
28658,Jamie's Great Britain,Ended,2011-10-25,,Channel 4,GB,45,0,0,"Travel, Food",6
28665,Тайный знак,In Development,,,ТВ-3,RU,10,0,0,"Mystery, Science-Fiction",24
28671,Source Code,In Development,2012,,CBS,US,60,0,0,"Drama, Action, Family",0
28675,Why Am I?,Ended,2016-05-31,,TVNZ 1,US,60,6.0000,2,"Romance/Dating, Family, How To/Do It Yourself",10
28678,The Nanny Diaries,In Development,2012,,ABC,US,60,0,0,"Drama, Family, Lifestyle",0
28689,Рассмеши комика,Canceled,Feb/19/2011,,1 + 1,UA,43,0,0,"Comedy, Family, Talent",120
28690,Társas játék,Ended,2011-10-23,,HBO,HU,30,0,0,"Comedy, Drama, Romance",26
28695,Sigrid søker selskap,New Series,2011,,NRK1,NO,30,0,0,Romance/Dating,6
28703,Guy Code,Ended,2011-11-15,,MTV2,US,30,0,0,"Comedy, Interview, Current Events",63
28704,Design Wars,Canceled/Ended,Dec/02/2011,2012,HGTV,US,60,0,0,"Family, Educational, Talent, How To/Do It Yourself, Design/Decorating",13
28707,Dit Is Mijn Lijf,New Series,Oct/26/2011,,RTL 4,NL,50,0,0,Medical,7
28712,Susan Boyle: An Unlikely Superstar,Ended,Nov/04/2011,Nov/04/2011,sky MOVIES FAMILY,GB,60,0,0,"Music, Celebrities, Lifestyle",1
28719,Monster Man,Canceled/Ended,Mar/07/2012,Apr/18/2012,Syfy,US,60,0,0,Family,6
28720,Secret Millionaires Club,Returning Series,Oct/23/2011,,Discovery Family,US,30,0,0,"Finance, Animation General",14
28728,America's Supernanny,Canceled/Ended,Nov/29/2011,Mar/06/2013,Lifetime,US,60,4.0000,2,"Comedy, Family, Talent, Lifestyle",16
28731,The Tommy Wi-Show,Ended,Sep/24/2011,,YouTube,US,8,0,0,Comedy,10
28734,Great British Ghosts,Ended,2011-08-18,,Yesterday,GB,43,0,0,Supernatural,20
28737,The Modest Adventures of David O'Doherty,Canceled/Ended,May/2007,Jun/2007,RTÉ TWO,IE,25,0,0,"Comedy, Sketch/Improv",1
28738,Naughty But Nice with Rob Shuter,Pilot Rejected,Nov/06/2010,,AXStv,US,60,0,0,"Family, Celebrities, Interview",2
28754,Goodnight Burbank,TBD/On The Bubble,Oct/12/2011,,AXStv,US,30,0,0,Comedy,6
28755,New York: A Documentary Film,Canceled/Ended,Sep/04/1999,Sep/13/2003,PBS,US,120,0,0,History,8
28758,Paid Programming: Icelandic Ultra Blue,Pilot Rejected,Nov/03/2009,,Adult Swim,US,11,0,0,Comedy,0
28763,Drie generaties,New Series,Oct/04/2011,Nov/29/2011,Canvas,BE,30,0,0,"History, Interview",6
28764,Теоретики,Canceled/Ended,Dec/28/2009,Dec/31/2009,СТВ,BY,30,0,0,Comedy,4
28766,Sex Rx,New Series,Nov/2011,,LOGO TV,US,60,0,0,"Romance/Dating, Educational, Sex, How To/Do It Yourself",1
28767,Ceramics: A Fragile History,Canceled/Ended,Oct/10/2011,Oct/24/2011,BBC FOUR,GB,60,0,0,"History, Arts & Crafts",3
28769,Forever Young,Canceled/Ended,Apr/03/2013,May/01/2013,TVland,US,30,6.5000,2,"Romance/Dating, Family, Lifestyle",6
28773,Shoebox Sessions,In Development,2011,,SUNDANCE TV,US,30,0,0,"Family, Celebrities, Lifestyle",0
28774,Ade in Britain,Canceled/Ended,Nov/07/2011,Apr/12/2013,itv,GB,60,0,0,"Lifestyle, Travel",50
28775,Vedetään hatusta,Returning Series,Sep/18/2010,,MTV3,FI,30,0,0,Sketch/Improv,30
28782,America the Wild with Casey Anderson,Ended,Mar/11/2012,Sep/22/2013,CW,US,30,7.0000,2,"Action, Adventure, Family, Animals/Pets, Outdoors/Wildlife",13
28789,In the Dark,In Development,2012,,Syfy,US,30,0,0,"Comedy, Family",0
28797,Hunting Justice with William Phelps,In Development,2012,,Investigation Discovery,US,60,0,0,"Crime, Drama, Mystery, Action, Family",0
28799,Deadly Sins,Ended,2012-03-03,,Investigation Discovery,US,60,5.5000,2,"Crime, Mystery",57
28800,Unraveled,Ended,2015-01-08,,Investigation Discovery,US,60,0,0,"Crime, Drama, Action, Family",12
28805,Lost Heroes of World War One,Ended,2011-11-07,,Channel 5,GB,60,0,0,"History, War",5
28810,Hammer Session!,Canceled/Ended,Jul/10/2010,Sep/18/2010,TBS,JP,50,0,0,"Crime, Teens",11
28817,Big Cheese,Ended,2016-09-30,,Food Network,US,30,0,0,Food,6
28818,Born Dealers,Ended,Nov/05/2011,Dec/10/2011,Destination America,US,60,0,0,"Family, Educational, How To/Do It Yourself",6
28827,Paint The Town,In Development,2012,,Bravo,US,60,0,0,"Family, Lifestyle",0
28835,New Chicks: Brabantse nachten op Curaçao,New Series,Nov/01/2011,,RTL 5,NL,50,10.0000,1,"Teens, Lifestyle, Travel",5
28836,Wild Wives of Africa,New Series,Nov/01/2011,,NAT GEO WILD,US,60,0,0,"Adventure, Family, Educational",6
28839,Baseball Wives,Canceled/Ended,Nov/30/2011,Jan/30/2012,VH1,US,60,4.0000,2,"Romance/Dating, Family, Lifestyle",8
28841,The Art Of America,Canceled/Ended,Nov/14/2011,Nov/28/2011,BBC FOUR,GB,60,0,0,Travel,3
28852,Gran Hotel,Ended,2011-10-04,,Antena 3,ES,75,0,0,Drama,39
28855,Family Pickle,Canceled/Ended,Oct/26/2011,Nov/09/2011,RLTV,US,60,0,0,"Family, Educational, Cooking/Food, How To/Do It Yourself",3
28867,What's Up Warthogs!,Returning Series,Mar/11/2011,,Disney XD,CA,30,0,0,"Comedy, Action, Family, Teens",20
28873,Winslow,In Development,2012,,USA Network,US,60,0,0,"Crime, Drama, Action, Family",0
28877,Big in Japan,In Development,2012,,USA Network,US,30,0,0,"Comedy, Family, Music, Talent",0
28894,Специстория,Canceled/Ended,Mar/17/2011,,ECC TV,RU,70,0,0,"History, Military/War, Interview, Politics, Educational",19
28900,The Vampire Princess,New Series,Nov/03/2011,,Smithsonian CHANNEL,US,60,0,0,"Drama, Mystery, Horror/Supernatural, Family",1
28906,Amazing Plants,New Series,Dec/01/2011,,Smithsonian CHANNEL,US,60,0,0,"Family, Educational",1
28917,Hollywood Moms Night,Pilot Ordered,Nov/27/2011,,Pop TV,US,60,0,0,"Family, Lifestyle",1
28918,Triggers: Weapons That Changed The World,Returning Series,Nov/30/2011,,AMERICAN HEROES CHANNEL,US,60,5.5000,2,"Action, History, Military/War, Family, Educational",12
28951,Lawless,Canceled/Ended,Mar/21/1997,Mar/21/1997,FOX,US,60,0,0,"Crime, Drama, Action",1
28952,Big Ten Football Championship,Returning Series,Dec/03/2011,,FOX,US,210,0,0,Competition,4
28962,Black Dynamite,Ended,2012-07-15,,Adult Swim,US,30,7.0000,2,"Comedy, Action",19
28963,Ship Happens,In Development,2012,,A&E,US,60,0,0,"Adventure, Family, Talent, Travel, Automobiles/Vehicles",0
28972,Diamond Divers,Canceled/Ended,Jun/20/2012,Aug/01/2012,SPIKE,US,60,4.0000,2,"Drama, Mystery, Action, Adventure, Family, Talent",6
29031,AFI Master Class,New Series,Nov/15/2011,,TURNER CLASSIC MOVIES,US,60,10.0000,1,"History, Family, Anthology, Educational",3
29040,Proefkonijnen,Ended,2011-12-14,,NPO 3,NL,55,0,0,"Lifestyle, Fitness",54
29041,Desperate Scousewives,Canceled/Ended,Nov/28/2011,Jan/16/2012,E4,GB,60,0,0,"Family, Lifestyle",8
29046,Don't Be Tardy...,Ended,2012-04-26,,Bravo,US,30,6.0000,3,"Romance/Dating, Family, Lifestyle",94
29050,"Любовь - не то, что кажется",Canceled/Ended,May/12/2009,Jul/21/2009,CTC,RU,49,0,0,"Comedy, Romance/Dating",40
29055,Прокурорская проверка,Ended,Mar/28/2011,,НТВ,RU,55,0,0,"Crime, Action, Discovery/Science",475
29073,Громовы,Canceled/Ended,Feb/13/2006,Feb/14/2008,Россия-1,RU,44,0,0,"Drama, Family",24
29091,Comedy Баттл (Турнир),Canceled/Ended,Jan/14/2011,,ТНТ,RU,48,0,0,"Comedy, Sketch/Improv",22
29099,That was 2011: The ITV News Review of the Year,Ended,Dec/29/2011,Dec/30/2011,sky MOVIES FAMILY,GB,30,0,0,"Finance, Current Events",2
29122,Гостья,Running,2025-11-13,,Иви,SU,10,0,0,"Drama, Romance/Dating, Sci-Fi, Adventure, Children",8
29127,The Butlins Story,Ended,Dec/20/2011,Dec/20/2011,sky MOVIES FAMILY,GB,60,0,0,"History, Family, Lifestyle, Travel",1
29130,Red vs. Blue,Ended,2003-04-01,,YouTube,US,10,9.5000,4,"Comedy, Action, Adventure",371
29134,Fields of Valor: The Civil War,Canceled/Ended,Dec/03/2011,Dec/17/2011,3net,US,60,0,0,"History, Family, Anthology, Educational",4
29145,Paddy’s Show and Telly,TBD/On The Bubble,Dec/29/2011,Dec/22/2012,itv,GB,60,0,0,"Family, Celebrities",2
29164,Ouran High School Host Club TV,Canceled/Ended,Jul/22/2011,Sep/30/2011,TBS,JP,20,9.6667,3,Comedy,11
29165,Nissene over skog og hei,Canceled/Ended,Dec/01/2011,Dec/24/2011,TVNorge,NO,15,0,0,"Comedy, Interview",24
29168,Sunday Night Fever,New Series,Dec/03/2011,,RTL 4,NL,70,0,0,"Music, Talent, Dance",2
29179,BCS National Championship Game,Returning Series,Jan/04/1999,,ESPN,US,240,0,0,"Action, Family, Sports, Talent, Fitness",16
29195,Black Mirror,To Be Determined,2011-12-04,,Netflix,GB,10,9.0597,67,"Drama, Thriller, Science-Fiction",33
29199,Extreme (2010),Canceled,Jun/13/2010,Dec/10/2011,TLC,US,30,0,0,"Action, Family, Lifestyle",6
29203,The Big Fat Quiz,Running,2004-12-28,,Channel 4,GB,10,10.0000,1,Comedy,65
29241,The Story of Musicals,New Series,Jan/02/2012,,BBC FOUR,GB,60,0,0,"History, Music, Celebrities",1
29274,First Week In,Canceled/Ended,Jan/09/2012,Feb/06/2012,Discovery Channel,US,60,0,0,"Crime, Lifestyle",6
29276,The Exit List,TBD/On The Bubble,Jan/10/2012,Feb/28/2012,itv,GB,60,0,0,"Family, Lifestyle",7
29285,The One Jasper Carrott,Ended,Jan/09/2012,Jan/09/2012,BBC one,GB,30,0,0,Comedy,1
29287,Cold Comfort Farm,Canceled/Ended,Jun/22/1968,Jul/06/1968,BBC one,GB,50,0,0,Comedy,3
29297,Super Systems,Canceled/Ended,Dec/26/2011,Oct/28/2012,3net,US,60,0,0,"Family, Educational",5
29299,Lidia Celebrates America,Running,2011-12-20,,PBS,US,60,0,0,"Family, Celebrities, Educational, Cooking/Food, How To/Do It Yourself, Travel",17
29313,Мундольф,New Series,Jul/28/2010,,,RU,120,0,0,"Comedy, Family",54
29314,Ultimate Journeys,Canceled/Ended,2005,Jan/25/2010,Discovery CHANNEL,GB,50,5.0000,2,Travel,22
29326,Live Aid,Canceled/Ended,Jul/13/1985,,BBC one,GB,480,0,0,Music,0
29353,La Galère,Canceled/Ended,Feb/13/2007,,Télé,CA,60,0,0,"Soaps, Drama",57
29357,Унесённые призраками,Canceled/Ended,Jul/20/2001,,,JP,125,0,0,"Drama, Anime",0
29361,Strictly Sexual: The Series,Canceled/Ended,2011,,,US,30,4.0000,2,Comedy,6
29363,Gator Boys,Ended,2012-01-08,,Animal Planet,US,60,4.0000,2,Nature,65
29390,Doomsday Preppers,Returning Series,Jun/27/2011,,National Geographic Channel,US,60,7.3333,3,"Finance, Military/War, Medical, Interview, Politics, Current Events, Educational, Cooking/Food, Discovery/Science, Lifestyle, How To/Do It Yourself, Garden/Landscape, Housing/Building",52
29393,Canada’s Greatest Know-It-All,Canceled/Ended,Jan/30/2012,Mar/11/2013,Discovery Channel,CA,60,0,0,"Family, Talent",16
29395,Animal House Outdoors,New Series,Dec/26/2011,,SPORTSMAN CHANNEL,US,30,0,0,"Family, Sports, How To/Do It Yourself",4
29405,Shooting Stars (US),Ended,Jan/07/2012,,VELOCITY,US,60,0,0,"Family, Celebrities, Sports, How To/Do It Yourself",2
29408,Wild Life,Canceled/Ended,Mar/24/2008,Mar/25/2008,NHK,JP,90,0,0,,2
29421,Have You Heard From Johannesburg?,New Series,Jan/12/2012,,PBS,US,60,0,0,"History, Family, Anthology, Educational",5
29430,Coming Out Diaries,Canceled/Ended,Jan/17/2012,Jan/17/2012,BBC three,GB,60,0,0,"Family, Lifestyle",1
29451,New Prince of Tennis,Canceled/Ended,Jan/05/2012,Mar/29/2012,TV Tokyo,JP,25,10.0000,1,"Sports, Anime",13
29453,Охотники за бриллиантами,Canceled/Ended,Oct/03/2011,,Первый канал,RU,52,0,0,"Crime, Drama, Action, History",0
29474,De Flandriens van het veld,New Series,Dec/26/2011,Jan/30/2011,Canvas,BE,55,0,0,"Interview, Sports, Current Events",6
29479,Pasta,Canceled/Ended,Jan/04/2010,Mar/09/2010,MBC,KR,70,0,0,"Drama, Romance/Dating, Cooking/Food",20
29481,The 2012 Summer Olympics,Canceled/Ended,Jul/27/2012,,NBC,GB,180,0,0,Sports,17
29488,Son,New Series,Jan/09/2012,,ATV,TR,90,0,0,"Crime, Drama, Action, Lifestyle",24
29491,Love Broker,Ended,2012-03-05,,Bravo,US,60,4.0000,2,"Romance/Dating, Family, Lifestyle",8
29494,Young Talent Time (2012),New Series,Jan/22/2012,,ten,AU,60,3.0000,1,"Family, Music, Dance",16
29515,Musée Eden,Canceled/Ended,Mar/16/2010,,,CA,60,0,0,"Crime, Drama, History",9
29524,Ondes de choc,Canceled/Ended,Sep/15/2007,,,FR,55,0,0,"Crime, Drama",6
29528,Paranormal Trauma,New Series,Jan/10/2012,,BIOGRAPHY CHANNEL,CA,42,0,0,Mystery,0
29541,West Coast Customs,Ended,2013-06-16,,Fox Sports 2,US,60,0,0,"Drama, Family",37
29545,Young Baker Of The Year,New Series,Jan/29/2012,,BBC three,GB,60,0,0,Cooking/Food,1
29556,Iron Chef America Countdown,New Series,Jan/31/2012,,Cooking Channel,US,30,0,0,"Family, Educational, Cooking/Food, How To/Do It Yourself",1
29566,Winter Road Rescue,Running,2012-02-02,,Channel 5,GB,60,0,0,"Lifestyle, Travel",23
29568,Defiance,Ended,2013-04-15,,Syfy,US,60,7.7500,16,"Action, Adventure, Science-Fiction",38
29572,Tunnelbanan,Ended,2012-01-25,,Kanal 5,SE,60,0,0,"Drama, Action, Travel",114
29574,Наркоман Павлик,Returning Series,Nov/07/2011,,,RU,12,0,0,"Comedy, Crime, Action, Adventure, Teens, Lifestyle",48
29589,Cat Street,Canceled/Ended,Aug/28/2008,Oct/02/2008,,JP,10,0,0,Drama,6
29594,Elementary,Ended,2012-09-27,,CBS,US,60,8.8767,73,"Crime, Drama, Mystery",154
29602,Animal Practice,Ended,2012-08-12,,NBC,US,30,8.0000,3,Comedy,9
29614,Quean,Pilot Ordered,2012,,CBS,US,10,0,0,"Crime, Drama",0
29618,Widow Detective,Pilot Ordered,2012,,CBS,US,10,0,0,"Crime, Drama",0
29620,The Moment,Canceled/Ended,Feb/20/2013,May/31/2013,USA Network,US,60,0,0,Sports,9
29632,Quo Vadis?,Canceled/Ended,Nov/16/1986,,Channel 4,IT,60,0,0,Drama,0
29646,Orthros no Inu,Canceled/Ended,Jul/24/2009,Sep/25/2009,TBS,JP,40,0,0,"Drama, Thriller",9
29662,Political Animals,Ended,2012-07-15,,USA Network,US,60,9.0000,3,Drama,6
29673,Dangerous Flights,Ended,2012-05-08,,Discovery Channel,CA,60,0,0,"Action, Adventure",18
29677,Danny Hollywood,Pilot Ordered,2012,,CW,US,10,0,0,"Drama, Sci-Fi, Music",0
29679,Bad Girls (2012),Pilot Ordered,2012,,NBC,US,10,0,0,Drama,0
29708,Let it Go,Pilot Ordered,2012,,FOX,US,10,0,0,Comedy,0
29710,The Royal Mint,Canceled/Ended,Nov/22/2010,Dec/13/2010,BBC one,GB,10,0,0,"Finance, History",4
29711,Time Team - History Hunters,Canceled/Ended,Nov/21/1998,Jan/16/1999,Channel 4,GB,10,0,0,"History, Educational",0
29712,Southie Pride,In Development,2012,,TLC,US,10,0,0,,0
29716,Watson & Oliver,Ended,2012-02-20,,BBC Two,GB,30,0,0,Comedy,12
29732,Big Body Squad,To Be Determined,2019-05-15,,Channel 5,GB,60,0,0,"Crime, Medical, Family, Lifestyle",18
29733,Smile Precure,Canceled/Ended,Feb/05/2012,Dec/09/2012,TV Asahi,JP,25,0,0,"Adventure, Anime",42
29736,Остров ненужных людей,Canceled/Ended,Jan/23/2012,,,RU,45,0,0,"Drama, Adventure",24
29737,Черный Пират,Canceled/Ended,1998,1998,Рен-ТВ,IT,24,0,0,"Drama, Action, History, Adventure, Animation General",6
29738,EX – eine romantische Komödie,Canceled/Ended,Sep/05/2008,,ORF 1,AT,30,0,0,"Comedy, Drama",0
29748,Mudcats,Returning Series,Feb/09/2012,,National Geographic Channel,US,60,4.0000,2,"Action, Family, Sports, How To/Do It Yourself, Outdoors/Wildlife",18
29773,Party Like,New Series,Feb/09/2012,,National Geographic Channel,US,60,0,0,"Family, Lifestyle, How To/Do It Yourself",5
29785,Total Drama: Revenge of the Island,Canceled/Ended,Jan/05/2012,Apr/12/2012,TeleToon,CA,30,4.0000,2,"Comedy, Action, Adventure, Teens, Animation General",13
29787,Doi Hanh Dong Liem Chinh,Canceled/Ended,Nov/05/2011,Dec/24/2011,HTV7,US,45,0,0,Crime,0
29792,Reguły Gry,Ended,2012-02-16,,TVP1,PL,30,0,0,Comedy,15
29817,Playhouse Presents,Ended,2012-04-12,,Sky Arts,GB,30,0,0,"Comedy, Drama",29
29836,Livet på Laerkevej,New Series,Jan/27/2012,,SVT1,DK,40,0,0,"Comedy, Drama",7
29855,Crime and Punishment (2012),Canceled/Ended,Mar/12/2012,Mar/23/2012,BBC one,GB,45,6.0000,2,"Crime, Lifestyle",10
29862,Mary's Bottom Line,New Series,Mar/15/2012,,Channel 4,GB,60,0,0,"Finance, Lifestyle",4
29867,Price It Out,New Series,Mar/07/2012,,diy network,US,30,0,0,Design/Decorating,13
29881,Kuroko no Basuke,Ended,2012-04-07,,MBS,JP,30,9.5000,8,"Sports, Anime",75
29894,Trial Heat,Canceled/Ended,1994,Jan/2006,truTV,US,10,0,0,Crime,2
29902,Звёздный ринг,Canceled/Ended,Mar/06/2012,,СТБ,UA,120,0,0,Music,6
29904,The Grifball Saga,Returning Series,Jan/01/2010,,YouTube,US,10,0,0,"Comedy, Action, Sci-Fi, Animation General",0
29931,The Syndicate,Ended,2012-03-27,,BBC One,GB,60,0,0,Drama,23
29938,Gems,Canceled/Ended,Jan/02/1985,1988,itv,GB,30,0,0,"Soaps, Fashion/Make-up",0
29945,Blizzard Island,Canceled/Ended,Dec/11/1988,Feb/26/1989,CAN TV19,CA,30,0,0,Children,12
29950,Tsukahara Bokuden,Canceled/Ended,Oct/02/2011,Nov/13/2011,NHK,JP,45,0,0,History,7
29961,Big Fish,Canceled/Ended,Jan/08/2012,Apr/01/2012,one,AU,30,0,0,"Adventure, Travel, Outdoors/Wildlife",13
29968,Navajo Cops,New Series,May/11/2011,,National Geographic Channel,US,60,0,0,"Crime, Drama, Action, Family",7
29977,Vikings,Ended,2013-03-03,,History,CA,60,9.2345,226,"Drama, Action, History",89
29984,Warrior Massacre,New Series,Mar/15/2012,,National Geographic Channel,US,60,0,0,"History, Family, Anthology",3
29992,World Series of Dating,New Series,Mar/26/2012,,BBC three,GB,30,0,0,"Comedy, Romance/Dating",8
29994,Krew z krwi,Ended,2012-04-11,,TVP2,PL,60,0,0,"Crime, Drama, Action",28
30002,Lupin the Third: Mine Fujiko to Iu Onna,Canceled/Ended,Apr/04/2012,Jun/27/2012,NTV,JP,25,0,0,"Comedy, Adventure, Anime",13
30008,Crimes That Shook The World,Canceled/Ended,Sep/29/2006,Mar/15/2012,Discovery Channel,US,60,0,0,Crime,17
30015,House of Five Leaves,Canceled/Ended,Apr/15/2010,Jul/02/2010,Fuji TV,JP,23,0,0,"Drama, History, Anime",12
30028,Rory McGrath's Pub Dig,New Series,Apr/03/2012,,Channel 5,GB,60,0,0,"History, Lifestyle, Travel",4
30037,Our Food,New Series,Apr/04/2012,,BBC TWO,GB,60,0,0,"Cooking/Food, Lifestyle, Travel",4
30061,Brooklyn 11223,Ended,2012-03-26,,Oxygen,US,60,4.0000,2,"Family, Lifestyle",6
30076,The Wiener's Circle,New Series,Mar/20/2012,,truTV,US,30,0,0,"Family, Lifestyle",6
30081,Hero: Unseen Warfare,Canceled/Ended,Nov/18/2009,Jan/14/2010,MBC,KR,63,0,0,Comedy,16
30093,Divine Women,TBD/On The Bubble,Apr/11/2012,,BBC TWO,GB,60,0,0,"History, Religion, Lifestyle",3
30105,Southern Nights,Canceled,Apr/07/2012,Jun/02/2012,Country Music Television,US,60,4.0000,2,"Romance/Dating, Family",8
30116,Hotel Stephanie,Canceled/Ended,Nov/09/2009,Oct/05/2010,BBC one,GB,60,0,0,"Finance, Housing/Building",8
30127,Robinsonekspedisjonen vinter,Ended,Mar/11/2012,,TV3,NO,45,0,0,"Drama, Adventure",10
30142,If They Were My Kids,Returning Series,2013,,Discovery Life,US,10,0,0,"Drama, Family, Educational",0
30149,Horizon: Nasa's Mission to Mars,Ended,Jan/01/2012,Jan/01/2012,Science,US,60,0,0,"Drama, Action, Sci-Fi, Educational, Discovery/Science",1
30176,Stripes,In Development,,,CBS,US,10,4.0000,2,Comedy,5
30183,Steps: On the Road Again,New Series,Apr/23/2012,,sky LIVING,GB,60,0,0,"Music, Celebrities, Lifestyle",6
30191,Edge of War,TBD/On The Bubble,Apr/03/2012,,AMERICAN HEROES CHANNEL,US,60,0,0,"Drama, Action, Military/War, Family",6
30193,Love For Sail,Canceled,Apr/10/2012,Apr/17/2012,Lifetime,US,60,4.0000,2,"Romance/Dating, Family, Lifestyle",2
30194,No Kitchen Required,New Series,Apr/03/2012,,BBC America,US,60,7.0000,2,"Family, Educational, Cooking/Food, How To/Do It Yourself",10
30203,Boystown,In Development,2013,,YouTube,US,10,0,0,"Soaps, Comedy, Drama",0
30208,La Dueña,Ended,Apr/18/2012,Nov/21/2012,Telefe,AR,38,0,0,"Soaps, Drama, Family",32
30215,Dogs in the City,Ended,2012-05-30,,CBS,US,60,6.0000,2,"Family, Animals/Pets",6
30217,Вечерний Киев,Returning Series,Mar/23/2012,,1 + 1,UA,90,0,0,"Comedy, Sketch/Improv, Interview",44
30218,De meesterbakker,New Series,Apr/04/2012,,VTM,BE,60,0,0,"Talent, Cooking/Food",5
30220,The New Normal,Ended,2012-09-10,,NBC,US,30,6.0000,4,Comedy,22
30221,Dog with a Blog,Ended,2012-10-12,,Disney Channel,US,30,8.2500,4,"Comedy, Drama, Family",70
30227,Charles Endell Esquire,Canceled/Ended,Jul/28/1979,Jun/14/1980,itv,GB,60,0,0,"Comedy, Drama",6
30236,60 Seconds,Returning Series,Jul/16/2001,,BBC three,GB,1,0,0,"Finance, History, Politics, Sports, Current Events",0
30239,BBC Weekend News,Running,1954-07-05,,BBC One,GB,10,0,0,"Finance, Current Events",2475
30242,The Late Review,Canceled/Ended,1994,1999,BBC TWO,GB,10,0,0,"Comedy, Music, Interview, Politics, Current Events, Dance, Lifestyle, Cinema/Theatre, Arts & Crafts",0
30243,Newsnight Scotland,Returning Series,Oct/04/1999,,BBC TWO Scotland,GB,20,0,0,Current Events,0
30248,ITV News at 1.30,Returning Series,Oct/16/1972,,itv,GB,20,0,0,Current Events,694
30257,Channel 4 News Summary,Running,2009-12-21,,Channel 4,GB,10,0,0,Current Events,3662
30260,5 News at 5,Ended,2011-02-14,,Channel 5,GB,30,0,0,Current Events,1616
30265,Britain's Deadliest Roads,New Series,Sep/17/2014,,Channel 5,GB,60,0,0,Discovery/Science,1
